Item_id,name
633,magna-college-of-engineering
634,mahalakshmi-college-of-arts-and-science-chennai
635,mahalakshmi-engineering-college
636,maharaja-agrasen-college-delhi
637,maharaja-arts-and-science-college-coimbatore
638,maharaja-college-for-women-erode
639,maharaja-institute-of-technology-arasur-coimbatore
640,maharaja-sayajirao-university-of-baroda-vadodara
641,maharani-arts-and-science-women's-college-erode
642,maharshi-dayanand-university-rohtak
643,maharshi-karve-stree-shikshan-samsthas-cummins-college-of-engineering-for-women-pune
644,mahatma-arts-and-science-college-pudukottai
645,mahatma-gandhi-college-thiruvananthapuram
646,mahatma-gandhi-university-kottayam
647,mahatma-gandhi-university-kottayam
648,mahendra-college-of-arts-and-science-namakkal
649,mailam-engineering-college
650,maitreyi-college-new-delhi
651,malankara-catholic-college-kanyakumari
652,malviya-national-institute-of-technology-jaipur
653,mam-college-of-engineering
654,mam-college-of-engineering-and-technology
655,management-development-institute-gurugram
656,manav-rachna-international-institute-of-research-and-studies-faridabad
657,mangalore-university-mangalagangotri
658,mangayarkarasi-arts-and-science-college-for-women-madurai
659,manickam-college-of-arts-and-science-thanjavur
660,manipal-academy-of-higher-education-manipal
661,manipal-academy-of-higher-education-manipal
662,manipal-institute-of-technology-manipal
663,mannar-tirumalai-naicker-college-madurai
664,manonmaniam-sundaranar-university-tirunelveli
665,mar-gregorios-arts-and-science-college-chennai
666,mar-ivanios-college-thiruvananthapuram
667,marrapan-lakshmiamma-arts-and-science-college-for-women-vellore
668,mar-thoma-collegethiruvalla
669,marudhur-kesari-jain-college-for-women-vellore
670,maruthupandiyar-college-thanjavur
671,mass-college-of-arts-and-science-thanjavur
672,matha-college-of-arts-and-sciences-manamadurai-sivagangai
673,maulana-abul-kalam-azad-university-of-technology-nadia
674,maulana-azad-national-institute-of-technology-bhopal
675,maulana-azad-national-institute-of-technology-bhopal
676,mavmm-ayira-vysiar-college-madurai
677,mazharul-uloom-college-vellore
678,meenakshi-academy-of-higher-education-and-research-chennai
679,meenakshi-ammal-arts-and-science-college-for-women-kanchipuram
680,meenakshi-chandrasekaran-college-of-arts-and-science-pattukkottai-thanjavur
681,meenakshi-college-for-women-chennai
682,meenakshi-ramasamy-arts-and-science-college-perambalur
683,mepco-schlenk-engineering-college-sivakasi
684,mercury-college-of-arts-and-science-vellore
685,mgr-college-hosur-dharmapuri
686,mgr-college-of-arts-and-science-hosur-krishnagiri
687,m-g-r-educational-and-research-institute-chennai
688,michael-job-college-of-arts-and-science-for-women-coimbatore
689,miet-college-of-arts-and-science-trichy
690,miranda-house-delhi
691,misrimal-navajee-munoth-jain-engineering-college
692,mizoram-university-aizawl
693,mk-university-college-madurai
694,mmes-women's-arts-and-science-college-vellore
695,modern-arts-and-science-college-jayankondam-ariyalur
696,mohamed-sathak-college-of-arts-and-science-chennai
697,mookambigai-college-of-engineering
698,mop-vaishnav-college-for-women-autonomous-chennai
699,moti-and-moti-arts-and-science-college-thanjavur
700,motilal-nehru-national-institute-of-technology-allahabad
701,mr-govt-arts-college-tiruvarur
702,m-s-ramaiah-institute-of-technology-bengaluru
703,mss-wakf-board-college-madurai
704,mumbai-university-mumbai
705,muslim-arts-college-kanyakumari
706,muthayammal-college-of-arts-and-science-namakkal
707,muthurangam-government-arts-college-vellore
708,muthurangam-govt-arts-college-vellore
709,mv-muthiah-govt-arts-college-for-women-dindigul
710,mysore-university-mysore
711,mysore-university-mysuru
712,nadar-saraswathy-college-of-arts-and-science-theni
713,naina-mohamed-college-of-arts-and-science-pudukottai
714,nallamuthu-gounder-mahalingam-college-autonomous-coimbatore
715,nalsar-university-of-law-hyderabad
716,nandha-arts-and-science-college-erode
717,narula-institute-of-technology-kolkata
718,national-college-of-engineering-kovilpatti-thoothukudi
719,national-college-trichy
720,national-engineering-college-kovilpatti
721,national-institute-of-food-technology-enterprenurship-and-management-sonipat
722,national-institute-of-industrial-engineering-mumbai
723,national-institute-of-industrial-engineering-mumbai
724,national-institute-of-technology-agartala
725,national-institute-of-technology-calicut-kozhikode
726,national-institute-of-technology-calicut-kozhikode
727,national-institute-of-technology-durgapur
728,national-institute-of-technology-durgapur
729,national-institute-of-technology-goa
730,national-institute-of-technology-hamirpur
731,national-institute-of-technology-jamshedpur
732,national-institute-of-technology-karnataka-surathkal
733,national-institute-of-technology-karnataka-surathkal
734,national-institute-of-technology-kurukshetra
735,national-institute-of-technology-manipur-imphal
736,national-institute-of-technology-meghalaya-shillong
737,national-institute-of-technology-patna
738,national-institute-of-technology-raipur
739,national-institute-of-technology-rourkela
740,national-institute-of-technology-rourkela
741,national-institute-of-technology-silchar
742,national-institute-of-technology-tiruchirappalli
743,national-institute-of-technology-tiruchirappalli
744,national-institute-of-technology-tiruchirappalli
745,national-institute-of-technology-tiruchirappalli
746,national-institute-of-technology-warangal
747,national-institute-of-technology-warangal
748,national-law-institute-university-bhopal
749,national-law-school-of-india-university-bengaluru
750,national-law-university-jodhpur
751,national-law-university-new-delhi
752,navarasam-arts-and-science-college-for-women-erode
753,nazareth-college-of-arts-and-science-chennai
754,nazareth-margochis-college-tuticorin
755,nehru-arts-and-science-college-coimbatore
756,nehru-college-of-arts-and-science-tirupur
757,nehru-memorial-college-trichy
758,nesamony-memorial-christian-college-kanyakumari
759,nethaji-subash-chandra-bose-college-tiruvarur
760,new-college-autonomous-chennai
761,new-horizon-college-of-engineering-bengaluru
762,newman-college-idukki
763,new-prince-shri-bhavani-arts-and-science-college-chennai
764,nift-tea-college-of-knitwear-fashion-tirupur
765,nirmala-college-for-women-coimbatore
766,nirmalagiri-college-kannur
767,nirma-university-ahmedabad
768,nirma-university-ahmedabad
769,nitte-mangaluru
770,nitte-mangaluru
771,nitte-meenakshi-institute-of-technology-bengaluru
772,nkr-government-arts-college-for-women-namakkal
773,n-m-a-m-institute-of-technology-nitte
774,nms-sermathai-vasan-college-for-women-madurai
775,nmss-vellachami-nadar-college-madurai
776,noorl-islam-arts-and-science-college-kanyakumari
777,north-eastern-hill-university-shillong
778,north-eastern-hill-university-shillong
779,north-eastern-regional-institute-of-science-and-technology-itanagar
780,npr-arts-and-science-college-dindigul
781,osmania-university-hyderabad
782,osmania-university-hyderabad
783,paavai-college-of-engineering-pachal
784,paavai-engineering-college-pachal
785,paavendhar-college-of-arts-and-science-salem
786,pachaiyappa's-college-chennai
787,pachaiyappa's-college-for-men-kanchipuram
788,pachaiyappa's-college-for-women-kanchipuram
789,pachamuthu-arts-and-science-women's-college-dharmapuri
790,padmashree-dr-d-y-patil-vidyapeeth-mumbai
791,padmasri-dr-bv-raju-institute-of-technology-medak
792,padmavani-college-of-arts-and-science-for-women-salem
793,pallavan-college-of-engineering
794,pandit-dwarka-prasad-mishra-indian-institute-of-information-technology-design-and-manufacturing-iiitdm-jabalpur
795,panimalar-engineering-college
796,panjab-university-chandigarh
797,panjab-university-chandigarh
798,panjab-university-chandigarh
799,panjab-university-chandigarh
800,pannaikadu-veerammal-paramasivam-college-dindigul
801,park's-college-tirupur
802,parvathy's-arts-and-science-college-dindigul
803,pasumbon-muthuramalinga-thevar-college-tirunelveli
804,pasumpon-muthuramalinga-thevar-college-madurai
805,pasumpon-thiru-muthuramalinga-thevar-college-ramnad
806,patrician-college-of-arts-and-science-chennai
807,pattammal-alagesan-college-of-arts-and-science-kanchipuram
808,pavai-college-of-technology-pachal
809,pavendar-bharadhidasan-arts-and-science-college-trichy
810,p-d-patel-institute-of-applied-sciences-changa
811,pec-university-of-technology-chandigarh
812,pee-gee-college-of-arts-and-science-dharmapuri
813,perarignar-anna-college-tirunelveli
814,periyar-arts-college-cuddalore
815,periyar-evr-college-autonomous-trichy
816,periyar-university-college-of-arts-and-science-harur-dharmapuri
817,periyar-university-salem
818,periyar-university-salem
819,p-e-s-college-of-engineering-mandya
820,pes-university-bengaluru
821,pgp-college-of-arts-and-science-namakkal
822,pimpri-chinchwad-college-of-engineering-pune
823,pioneer-college-of-arts-and-science-coimbatore
824,pioneer-kumarasamy-college-nagercoil-kanyakumari
825,pkn-arts-and-science-college-madurai
826,pkr-arts-college-for-women-erode
827,pmp-college-of-arts-and-science-dharmapuri
828,pondicherry-engineering-college-puducherry
829,pondicherry-university-puducherry
830,pondicherry-university-puducherry
831,ponnaiyah-ramajayam-college-thanjavur
832,poompuhar-college-nagapattinam
833,poonga-college-of-arts-and-science-chennai
834,pope's-college-tuticorin
835,ppg-institute-of-technology
836,prathyusha-engineering-college
837,presidency-college-autonomous-chennai
838,presidency-college-chennai
839,prince-shri-venkateshwara-arts-and-science-college-chennai
840,prof-dhanapalan-college-for-women-chennai
841,professor-jayashankar-telangana-state-agricultural-university-hyderabad
842,providence-college-for-women-udhagamandalam-nilgiris
843,psg-college-of-arts-and-science-autonomous-coimbatore
844,psg-college-of-arts-and-science-coimbatore
845,psg-college-of-technology-coimbatore
846,psg-college-of-technology-coimbatore
847,psg-college-of-technology-coimbatore
848,psgr-krishnamal-college-for-women-coimbatore
849,psgr-krishnammal-college-for-women-coimbatore
850,psna-college-of-engineering-and-technology-dindigul
851,punjab-agricultural-university-ludhiana
852,punjab-agricultural-university-ludhiana
853,punjab-technical-university-kapurthala
854,quaid-e-millet-college-chennai
855,quaid-e-millet-government-arts-college-for-women-autonomous-chennai
856,queen-mary's-college-autonomous-chennai
857,queen-marys-college-chennai
858,rabiammal-ahamed-maideen-college-for-women-tiruvarur-thanjavur
859,rabindharanath-tagore-college-of-arts-and-science-for-women-salem
860,raja-duraisingam-govt-arts-college-sivagangai
861,rajagiri-dawood-batcha-college-of-arts-and-science-thanjavur
862,rajahs-college-thanjavur
863,rajah-serfoji-govtarts-college-thanjavtur-thanjavur
864,rajalakshmi-engineering-college
865,rajalakshmi-engineering-college-chennai
866,rajalakshmi-institute-of-technology
867,rajapalayam-raju's-college-virudhunagar
868,rajeswari-arts-and-scinece-college-for-women-villupuram
869,rajeswari-vedachalam-government-arts-college-kanchipuram
870,rajiv-gandhi-college-of-engineering
871,rajiv-gandhi-institute-of-information-technology-and-biotechnology-pune
872,rajiv-gandhi-university-itanagar
873,ramakrishna-mission-residential-college-kolkata
874,ramakrishna-mission-vidyamandira-howrah
875,rama-krishna-mission-vivekananda-centenary-college-rahara
876,ramakrishna-mission-vivekananda-college-men-chennai
877,ramanujan-college-new-delhi
878,rama-prabha-college-of-arts-and-science-dindigul
879,ramasamy-tamil-college-karaikudi-sivagangai
880,ramrao-adik-institute-of-technology-navi-mumbai
881,rathinam-college-of-arts-and-science-coimbatore
882,rb-gothi-jain-college-for-women-chennai
883,rev-jacob-memorial-christian-college-dindigul
884,rmd-engineering-college
885,rmk-college-of-engineering-and-technology
886,rmk-engineering-college
887,r-m-k-engineering-college-thiruvallur
888,rose-mary-arts-and-science-college-tirunelveli
889,rtg-arts-and-science-college-for-women-villupuram
890,r-v-college-of-engineering-bengaluru
891,rvs-college-of-arts-and-science-coimbatore
892,sacred-heart-college-ernakulam
893,sacred-heart-college-tirupattur-vellore
894,sadakathullah-appa-college-tirunelveli
895,sa-engineering-college
896,sagi-ramakrishnam-raju-engineering-college-bhimavaram
897,salem-sowdeswari-college-salem
898,sami-arul-arts-and-science-college-thanjavur
899,sankara-college-of-science-and-commerce-coimbatore
900,sant-longowal-institute-of-engineering-and-technology-longowal
901,sarah-tucker-college-palayamkottai-tirunelveli
902,saraswathy-narayanan-college-madurai
903,saratha-college-of-arts-and-science-erode
904,sardar-patel-college-of-engineering-mumbai
905,sardar-raja-arts-college-tirunelveli
906,sardar-vallabhbhai-national-institute-of-technology-surat
907,sathyabama-institute-of-science-and-technology-chennai
908,sathyabama-institute-of-science-and-technology-chennai
909,sathyabama-institute-of-science-and-technology-chennai
910,sattanatha-karaiyalar-college-tenkasi-tirunelveli
911,saveetha-engineering-college
912,saveetha-engineering-college-sriperumbudur
913,saveetha-institute-of-medical-and-technical-sciences-chennai
914,saveetha-institute-of-medical-and-technical-sciences-chennai
915,saveetha-institute-of-medical-and-technical-sciences-chennai
916,savitribai-phule-pune-university-pune
917,savitribai-phule-pune-university-pune
918,sba-college-of-science-and-management-tiruvannamalai-tiruvanamalai
919,s-b-college-kottayam
920,sbk-college-virudhunagar
921,school-of-engineering-cochin-university-of-science-and-technology-cochin
922,school-of-planning-and-architecture-bhopal
923,school-of-planning-and-architecture-new-delhi
924,school-of-planning-and-architecture-vijayawada
925,scott-christian-college-kanyakumari
926,scott-christian-college-nagercoil
927,scsvmv-university-sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-kanchipuram
928,sdn-bhatt-vaishnav-college-for-women-chennai
929,seethalakshmi-achi-college-for-women-sivagangai
930,seethalakshmi-ramaswamy-college-autonomous-trichy
931,selvam-arts-and-science-college-namakkal
932,semgamala-thaayar-educational-trust-women's-college-tiruvarur
933,sengunthar-college-of-arts-and-science-namakkal
934,senthamil-college-madurai
935,sethupathy-govt-arts-college-ramanathapuram-ramnad
936,shaheed-rajguru-college-of-applied-sciences-for-women-delhi
937,shaheed-sukhdev-college-of-business-studies-new-delhi
938,shanmugha-arts-science-technology-and-research-academy-thanjavur
939,shanmugha-arts-science-technology-and-research-academy-thanjavur
940,shanmugha-arts-science-technology-and-research-academy-thanjavur
941,shiri-kumaran-college-of-arts-and-science-coimbatore
942,shivaji-college-delhi
943,shiv-nadar-university-gautam-budh-nagar
944,shiv-nadar-university-gautam-budh-nagar
945,shoolini-university-of-biotechnology-and-management-sciences-solan
946,shree-motilal-kanhaiyalal-fomra-institute-of-technology
947,shree-venkateshwara-hi-tech-engineering-college-gobichettipalayam
948,shri-andal-alagar-college-of-engineering
949,shri-aravindar-arts-and-science-college-villupuram
950,shri-chandra-prabhu-jain-college-for-men-tiruvallur
951,shri-mata-vaishno-devi-university-katra
952,shrimathi-indira-gandhi-college-women-trichy
953,shri-nehru-maha-vidyalaya-college-of-arts-and-science-coimbatore
954,shri-raghavendra-arts-and-science-college-chidambaram-cuddalore
955,shri-ram-college-of-commerce-delhi
956,shri-ramdeobaba-college-of-engineering-and-management-nagpur
957,shri-shankarlal-sundarbai-shasun-jain-college-for-women-chennai
958,shri-vile-parle-kelavani-mandals-dwarkadas-j-sanghvi-college-of-engineering-mumbai
959,shri-vishnu-engineering-college-for-women-bhimavaram
960,shunmuga-industries-arts-and-science-college-tirvuvannamalai-tiruvanamalai
961,shyam-lal-college-delhi
962,siddaganga-institute-of-technology-tumkur
963,siga-college-of-management-and-computer-science-villupuram
964,siksha-o-anusandhan-bhubaneswar
965,siksha-o-anusandhan-bhubaneswar
966,siksha-o-anusandhan-bhubaneswar
967,silver-jubilee-degree-college-kurnool
968,sindhi-college-of-arts-and-science-chennai
969,sir-theagaraya-college-chennai
970,sivanthi-adithanar-college-nagercoil-kanyakumari
971,sivet-college-chennai
972,sk-college-of-arts-and-science-tiruvarur
973,skp-engineering-college
974,skr-engineering-college
975,skr-engineering-college
976,skss-arts-college-thanjavur
977,sms-college-of-arts-and-science-coimbatore
978,snr-sons-college-coimbatore
979,sns-college-of-engineering-coimbatore
980,sns-college-of-technology-coimbatore
981,soka-ikeda-arts-and-science-college-for-women-chennai
982,sona-college-of-technology-salem
983,sona-college-of-technology-salem
984,sonai-meenal-arts-and-science-college-ramanathapuram-ramnad
985,sourashtra-college-for-women-madurai
986,sourashtra-college-madurai
987,sp-college-of-science-and-arts-madurai
988,s-p-jain-institute-of-management-and-research-mumbai
989,sree-amman-arts-and-science-college-erode
990,sree-ayyappa-college-for-women-kanyakumari
991,sree-devi-kumari-women's-college-kanyakumari
992,sree-narayana-guru-college-coimbatore
993,sree-ramu-college-of-arts-and-science-coimbatore
994,sree-saraswathy-thyagaraja-college-coimbatore
995,sree-sastha-institute-of-engineering-and-technology
996,sree-sastha-institute-of-engineering-and-technology
997,sree-sevugan-annamalai-college-sivagangai
998,sree-vidyanikethan-engineering-college-a-rangampet
999,sri-adi-chunchanagiri-women's-college-theni
1000,sri-akilandeswari-women's-college-tiruvannamalai-tiruvanamalai
1001,sri-arumugam-arts-and-science-college-cuddalore
1002,sri-balaji-vidyapeeth-mahatma-gandhi-medical-college-campus-puducherry
1003,sri-balamurugan-arts-and-science-college-salem
1004,sri-bharathi-arts-and-science-college-w-pudukkottai-pudukottai
1005,sri-bharathivelu-arts-and-science-college-vellore
1006,sri-bharathi-women's-arts-and-science-college-tiruvannamalai-tiruvanamalai
1007,sridevi-arts-and-science-college-tiruvallur
1008,sri-ganesh-college-of-arts-and-science-salem
1009,sri-gee-college-of-arts-and-science-coimbatore
1010,sri-guru-gobind-singh-college-of-commerce-delhi
1011,sri-guru-tegh-bahadur-khalsa-college-delhi
1012,sri-gvg-visalakshi-college-for-women-autonomous-udumalpet-coimbatore
1013,sri-jayachamarajendra-college-of-engineering-mysuru
1014,sri-jayendra-saraswathy-maha-vidayalaya-college-of-arts-and-science-coimbatore
1015,sri-kaliswari-college-sivakasi-virudhunagar
1016,sri-kandhan-college-of-arts-and-science-namakkal
1017,sri-kanniga-parameswari-arts-and-science-college-for-women-chennai
1018,sri-kgs-arts-college-tuticorin
1019,sri-krishna-arts-and-science-college-coimbatore
1020,sri-krishna-arts-and-science-college-coimbatore
1021,sri-krishna-college-of-engineering-&-technology-kuniamuthur-coimbatore
1022,sri-krishna-college-of-engineering-and-technology-coimbatore
1023,sri-krishna-college-of-technology-coimbatore
1024,srimad-andavan-arts-and-science-college-trichy
1025,srimath-sivagnana-balaya-swamigal-tamil-college-villupuram
1026,sri-meenakshi-government-college-for-women-madurai
1027,sri-meenakshi-govt-college-for-women-autonomous-madurai
1028,sri-muthukumaran-arts-and-science-college-chennai-kanchipuram
1029,sri-muthukumaran-institute-of-technology
1030,sri-muthukumarasamy-college-chennai
1031,sri-nagalakshmi-ammal-arts-and-science-college-madurai
1032,srinivasan-college-of-arts-and-science-perambalur
1033,sri-paramakalyani-college-tirunelveli
1034,sri-parasakthi-women's-college-tirunelveli
1035,sri-ramachandra-institute-of-higher-education-and-research-chennai
1036,sri-ramachandra-institute-of-higher-education-and-research-chennai
1037,sri-ramakrishna-college-of-arts-and-science-for-women-coimbatore
1038,sri-ramakrishna-engineering-college-coimbatore
1039,sri-ramakrishna-institute-of-technology-coimbatore
1040,sri-ramakrishna-mission-vidyalaya-college-of-arts-and-science-autonomous-coimbatore
1041,sri-ramakrishna-mission-vidyalaya-college-of-arts-and-science-coimbatore
1042,sri-ramalinga-sowdambigai-college-of-science-and-commerce-coimbatore
1043,sriram-college-of-arts-and-science-tiruvallur
1044,sriram-engineering-college
1045,sri-ram-institute-of-technology-chennai
1046,sri-sai-bharath-college-of-arts-and-science-dindigul
1047,sri-sai-ram-engineering-college
1048,sri-sai-ram-engineering-college
1049,sri-sairam-engineering-college-kancheepuram
1050,sri-sairam-institute-of-technology
1051,sri-sakthi-kailash-college-of-women-salem
1052,sri-sankara-arts-and-science-college-kanchipuram
1053,sri-sankara-arts-and-science-college-kumbakonam-thanjavur
1054,sri-sarada-college-for-women-autonomous-salem
1055,sri-sarada-niketan-college-of-science-for-women-karur
1056,sri-saradha-college-for-women-perambalur
1057,sri-saradha-niketan-college-for-women-sivagangai
1058,sri-saradha-women's-college-tirunelveli
1059,sri-sivasubramaniya-nadar-college-of-engineering
1060,sri-sivasubramaniya-nadar-college-of-engineering-kancheepuram
1061,sri-sivasubramaniya-nadar-college-of-engineering-kancheepuram
1062,sri-s-ramasamy-naidu-memorial-college-virudhunagar
1063,sri-subramaniaswami-government-arts-college-tiruvallur
1064,sri-thangam-periyasamy-arts-and-science-college-cuddalore
1065,sri-vasavi-college-erode
1066,sri-venkateswara-college-delhi
1067,sri-venkateswara-college-of-arts-and-science-thanjavur
1068,sri-venkateswara-college-of-engineering
1069,sri-venkateswara-college-of-engineering-and-technology
1070,sri-venkateswara-college-of-engineering-and-technology-chittoor
1071,sri-venkateswara-college-of-engineering-kancheepuram
1072,sri-venkateswara-institute-of-medical-sciences-tirupati
1073,sri-venkateswara-university-tirupati
1074,sri-venkateswara-university-tirupati
1075,sri-venkateswara-university-tirupati
1076,sri-vidhya-mandir-arts-and-science-college-dharmapuri
1077,sri-vinayaga-college-of-arts-and-science-villupuram
1078,srm-arts-and-science-college-chennai
1079,srm-engineering-college
1080,srm-institute-of-science-and-technology-chennai
1081,srm-institute-of-science-and-technology-chennai
1082,srm-institute-of-science-and-technology-chennai
1083,srm-institute-of-science-and-technology-chennai
1084,ss-duraisamy-nadar-maariammal-college-tuticorin
1085,ssm-college-of-arts-and-science-namakkal
1086,sss-college-art-science-and-management-vellore
1087,stella-maris-college-for-women-autonomous-chennai
1088,stella-maris-college-for-women-chennai
1089,st-francis-college-for-women-hyderabad
1090,st-george's-jayaraj-chelladurai-college-for-women-madurai
1091,st-hindu-college-nagercoil-kanyakumari
1092,st-john's-college-tirunelveli
1093,st-joseph-college-of-arts-and-science-cuddalore
1094,st-joseph's-college-arts-and-science-chennai
1095,st-josephs-college-autonomous-trichy
1096,st-joseph's-college-for-women-coimbatore
1097,st-josephs-college-kozhikode
1098,st-joseph's-college-of-arts-and-science-for-women-hosur-dharmapuri
1099,st-josephs-college-of-commerce-bengaluru
1100,st-josephs-college-of-engineering
1101,st-josephs-college-of-engineering-kancheepuram
1102,st-josephs-college-tiruchirappalli
1103,st-jude's-college-kanyakumari
1104,st-louis-college-for-the-deaf-chennai
1105,st-mary's-college-tuticorin
1106,st-mother-theresa-engineering-college vagaikulam-thoothukudi
1107,st-peters-college-of-engineering-and-technology
1108,st-stephens-college-delhi
1109,st-teresas-college-ernakulam
1110,st-thomas-college-of-arts-and-science-chennai
1111,st-thomas-college-thrissur
1112,st-xaviers-college-ahmedabad
1113,st-xaviers-college-kolkata
1114,st-xaviers-college-mumbai
1115,st-xaviers-college-palayamkottai
1116,st-xavier's-college-tirunelveli
1117,subbalakshmi-lakshmipathi-college-of-science-madurai
1118,subramaniyam-college-of-arts-and-science-namakkal
1119,subramanya-college-of-arts-and-science-dindigul
1120,sudharsan-college-of-arts-and-science-pudukottai
1121,sulthana-adbullah-rowther-college-for-women-thanjavur
1122,svkms-narsee-monjee-institute-of-management-studies-mumbai
1123,svkms-narsee-monjee-institute-of-management-studies-mumbai
1124,svkms-narsee-monjee-institute-of-management-studies-mumbai
1125,svkms-narsee-monjee-institute-of-management-studies-mumbai
1126,syed-hammeda-arts-and-science-college-ramanathapuram-ramnad
1127,symbiosis-institute-of-business-management-pune
1128,symbiosis-international-pune
1129,symbiosis-international-pune
1130,symbiosis-law-school-pune
1131,tagore-college-of-arts-and-science-chennai
1132,tamilavel-uma-maheswarnar-karanthai-arts-college-thanjavur
1133,tamil-nadu-agricultural-university-coimbatore
1134,tamil-nadu-agricultural-university-coimbatore
1135,tamilnadu-arts-and-science-college-chennai
1136,tamilnadu-college-of-engineering karumathampatti-coimbatore
1137,tamil-nadu-veterinary-&-animal-sciences-university-chennai
1138,tamil-nadu-veterinary-and-animal-sciences-university-chennai
1139,tamil-nadu-veterinary-and-animal-sciences-university-chennai
1140,t-a-pai-management-institute-manipal
1141,tata-institute-of-social-sciences-mumbai
1142,tata-institute-of-social-sciences-mumbai
1143,tbml-college-tharangambadi-nagapattinam
1144,tdmns-college-tirunelveli
1145,terf's-academy-college-of-arts-and-science-tirupur
1146,texcity-arts-and-science-college-coimbatore
1147,tezpur-university-tezpur
1148,tezpur-university-tezpur
1149,thakur-college-of-engineering-and-technology-mumbai
1150,thangavelu-engineering-college
1151,thanthai-hans-roever-college-perambalur
1152,thapar-institute-of-engineering-and-technology-deemed-to-be-university
1153,thapar-institute-of-engineering-and-technology-deemed-to-be-university-patiala
1154,thapar-institute-of-engineering-and-technology-deemed-to-be-university-patiala
1155,thassim-beevi-abdul-kadar-college-for-women-ramnad
1156,thavathiru-santhalinga-adigallar-arts-and-science-coimbatore
1157,the-american-college-autonomous-madurai
1158,the-gandhigram-rural-institute-gandhigram
1159,theivanai-ammal-college-for-women-villupuram
1160,the-mdt-hindu-college-tirunelveli
1161,the-national-institute-of-engineering-mysuru
1162,theni-college-of-arts-and-science-theni
1163,the-northcap-university-gurugram
1164,the-rajaas-engineering-college-raja-nagar-vadakkangulam-tirunelveli
1165,the-rajiv-gandhi-national-university-of-law-patiala
1166,the-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur
1167,the-standard-fireworks-rajarathinam-college-for-women-autonomous-sivakasi-virudhunagar
1168,the-university-of-burdwan-bardhaman
1169,the-west-bengal-national-university-of-juridical-sciences-kolkata
1170,thiagarajar-college-autonomous-madurai
1171,thiagarajar-college-madurai
1172,thiagarajar-college-of-engineering-madurai
1173,thiru-govindasamy-government-arts-college-villupuram
1174,thiru-kolanjiappar-government-arts-college-virudhachalam-cuddalore
1175,thirumalai-engineering-college
1176,thirumurugan-college-of-arts-and-science-thiruvallur-chennai
1177,thirupattur-arts-and-science-college-thirupattur-vellore
1178,thiruthangal-nadar-college-chennai
1179,thiruvalluvar-arts-and-science-college-cuddalore
1180,thiruvalluvar-college-of-engineering-and-technology
1181,thiruvalluvar-college-tirunelveli
1182,thiruvalluvar-govt-arts-college-namakkal
1183,thiru-vi-ka-govt-arts-college-thiruvarur-tiruvarur
1184,tirukkovilur-college-of-arts-and-science-villupuram
1185,tiruppur-kumaran-college-for-women-tirupur
1186,t-k-m-college-of-arts-and-science-kollam
1187,tmg-college-of-arts-and-science-chennai
1188,trinity-college-for-women-namakkal
1189,ts-narayanasamy-college-of-arts-and-science-chennai
1190,tt-narasimhan---swami-dayananda-college-of-arts-and-science-thanjavur
1191,udaya-college-of-arts-and-science-kanyakumari
1192,university-college-of-engineering-kakinada
1193,university-college-of-engineering-osmania-university-hyderabad
1194,university-college-thiruvananthapuram
1195,university-of-agricultural-sciences-dharwad
1196,university-of-delhi-delhi
1197,university-of-delhi-delhi
1198,university-of-hyderabad-hyderabad
1199,university-of-hyderabad-hyderabad
1200,university-of-jammu-jammu
1201,university-of-kashmir-srinagar
1202,university-of-kashmir-srinagar
1203,university-of-madras-chennai
1204,university-of-madras-chennai
1205,university-of-petroleum-and-energy-studies-dehradun
1206,university-of-petroleum-and-energy-studies-dehradun
1207,urumu-dhanalakshmi-college-trichy
1208,vailakanni-malathy-pannicker-college-of-arts-and-science-chennai
1209,valliammai-engineering-college
1210,valliammal-college-for-women-chennai
1211,vallurupalli-nageswara-rao-vignana-jyothi-institute-of-engineering-and-technology-hyderabad
1212,valluvar-college-of-science-and-management-karur
1213,vardhaman-college-of-engineering-rangareddy
1214,vasavi-college-of-engineering-hyderabad
1215,veermata-jijabai-technological-institute-mumbai
1216,veer-surendra-sai-university-of-technology-burla
1217,velagapudi-ramakrishna-siddhartha-engineering-college-vijayawada
1218,velammal-engineering-college
1219,velammal-institute-of-technology
1220,vellakoil-arts-and-science-college-erode
1221,vellalar-college-for-women-erode
1222,vellalar-college-for-women-erode
1223,vellore-institute-of-technology-vellore
1224,vellore-institute-of-technology-vellore
1225,vellore-institute-of-technology-vellore
1226,vellore-institute-of-technology-vellore
1227,vel-sri-ranga-sanku-college-chennai
1228,vels-university-vel's-college-of-science-chennai
1229,vel-tech-multi-tech-dr-rangarajan-dr-sakunthala-engineering-college-morai
1230,vel-tech-rangarajan-dr-sagunthala-r-&-d-institute-of-science-and-technology-chennai
1231,vetri-vinayaha-college-of-engineering-and-technology
1232,vhnsn-college-virudhunagar
1233,vidhya-sagar-women's-college-chengalpattu-kanchipuram
1234,vidyasagar-college-of-arts-and-science-coimbatore
1235,vignans-foundation-for-science-technology-and-research-guntur
1236,vi-institute-of-technology
1237,vinayaka-missions-kirupananda-variyar-arts-and-science-college-salem
1238,virudhunagar-hindu-nadars-senthikumara-nadar-college-virudhunagar
1239,visva-bharati-santiniketan
1240,visva-bharati-santiniketan
1241,visvesvaraya-national-institute-of-technology-nagpur
